"Antwort ID","Datum Abgeschickt","Letzte Seite","Start-Sprache","Zufallsgeneratorstartwert","Datum gestartet","Datum letzte Aktivität","Weiterleitungs-URL","Projekt / Project","Datenerhebung / Data collection?","Welche Komponenten sollen durchgeführt werden / Which components should be executed?","Versuchspersonen-ID / Participant-ID","Stichprobe / Sample","Bitte Audio überprüfen / Please check if audio works","Bitte mit [F11] in den Vollbildmodus wechseln / Please press [F11] to switch to full screen mode","Als nächstes möchten wir Sie bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ca. 40 min.     Bitte bearbeiten Sie zunächst einige Aufgaben,  die unterschiedliche Aspekte Ihres Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuchen Sie, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird Ihnen zunächst erklärt und Sie bekommen die Gelegenheit, sie zu üben.  Falls Sie zwischendrin eine kurze Pause einlegen möchten, tun Sie dies bitte zwischen den Aufgaben.     Bitte klicken Sie auf ""Absenden"", um die erste Aufgabe zu starten.      ","Als nächstes möchten wir dich bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ca. 40 min.     Bitte bearbeite zunächst einige Aufgaben,  die unterschiedliche Aspekte deines Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuche, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird dir zunächst erklärt und du bekommst die Gelegenheit, sie zu üben.  Falls du zwischendrin eine kurze Pause einlegen möchtest, tue dies bitte zwischen den Aufgaben.     Bitte klicke auf ""Absenden"", um die erste Aufgabe zu starten.      ","Als nächstes möchten wir dich bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ungefähr 25 min.     Bitte bearbeite zunächst einige Aufgaben,  die unterschiedliche Aspekte deines Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuche, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird dir zunächst erklärt und du bekommst die Gelegenheit, sie zu üben.  Falls du zwischendrin eine kurze Pause einlegen möchtest, tue dies bitte zwischen den Aufgaben.     Bitte klicke auf ""Absenden"", um die erste Aufgabe zu starten.      ","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id={vpid}&amp;p={project}&amp;comp={components}","https://umfragen.uni-hamburg.de/ru5389bb2quest?id={vpid}&amp;p={project} ","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id={vpid}&amp;p={project}&amp;comp={components} ","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id={vpid}&amp;p={project} ","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id={vpid}&amp;p={project}&amp;form={sample} ","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id={vpid}&amp;p={project}&amp;form={sample}&amp;comp={components}","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id={vpid}&amp;p={project}&amp;form={sample}","Gesamtzeit","Gruppenzeit: ID","Fragenzeit: project","Fragenzeit: datacollection","Fragenzeit: components","Fragenzeit: vpid","Fragenzeit: sample","Fragenzeit: Audio","Fragenzeit: F11","Gruppenzeit: Info","Fragenzeit: InfoAdults","Fragenzeit: InfoAdols","Fragenzeit: InfoChild","Fragenzeit: URLCognAdults","Fragenzeit: URLQuestAdults","Fragenzeit: URLCognAdols","Fragenzeit: URLQuestAdols","Fragenzeit: URLQuestChild","Fragenzeit: URLCognChild","Fragenzeit: URLQuestParent"
"1125","2025-06-26 17:53:09","2","de","1081228199","2025-06-26 17:46:49","2025-06-26 17:53:09","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62021","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62021&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62021&amp;p=6&amp;form=C&amp;comp=cogn","","379.88","347.66","","","","","","","","32.22","","","","","","","","","",""
"1126","2025-06-27 15:05:46","2","de","189903243","2025-06-27 15:04:22","2025-06-27 15:05:45","","P5(Haaker & Büchel)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","50203","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=50203&amp;p=5&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=50203&amp;p=5","","","","","","83.73","60.73","","","","","","","","23","","","","","","","","","",""
"1127","2025-06-27 15:06:14","2","de","1337523480","2025-06-27 15:06:02","2025-06-27 15:06:14","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70072","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70072&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70072&amp;p=7","","","","12.91","12.91","","","","","","","","","","","","","","","","","",""
"1128","2025-06-27 17:47:14","2","de","1244300961","2025-06-27 17:44:53","2025-06-27 17:47:14","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62104","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62104&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62104&amp;p=6&amp;form=C&amp;comp=cogn","","141.84","132.36","","","","","","","","9.48","","","","","","","","","",""
"1129","","","de","1366326476","2025-06-30 10:41:46","2025-06-30 10:41:46","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1130","","","de","1003221390","2025-06-30 10:41:47","2025-06-30 10:41:47","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1131","2025-06-30 13:07:03","2","de","1050845397","2025-06-30 10:41:48","2025-06-30 13:07:03","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30069","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30069&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30069&amp;p=3","","","","","","1354.96","18.76","","","","","","","","1336.2","","","","","","","","","",""
"1132","","","de","1929669661","2025-06-30 12:44:08","2025-06-30 12:44:08","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1133","","","de","918987272","2025-06-30 12:44:10","2025-06-30 12:44:10","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1134","","","de","917287803","2025-07-01 09:05:28","2025-07-01 09:05:28","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1135","2025-07-01 09:07:58","2","de","440167252","2025-07-01 09:05:29","2025-07-01 09:07:58","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","80022","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=80022&amp;p=8&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=80022&amp;p=8","","","","","","149.04","121.92","","","","","","","","27.12","","","","","","","","","",""
"1136","2025-07-01 14:31:01","2","de","444052440","2025-07-01 14:27:23","2025-07-01 14:31:01","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62020","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62020&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62020&amp;p=6&amp;form=C&amp;comp=cogn","","217.54","208.09","","","","","","","","9.45","","","","","","","","","",""
"1137","2025-07-01 18:46:52","2","de","1076573614","2025-07-01 18:43:09","2025-07-01 18:46:52","","P5(Haaker & Büchel)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","50017","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=50017&amp;p=5&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=50017&amp;p=5","","","","","","223.36","187.13","","","","","","","","36.23","","","","","","","","","",""
"1138","2025-07-02 11:00:25","2","de","1926878725","2025-07-02 09:51:20","2025-07-02 11:00:25","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","80004","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80004&amp;p=8&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=80004&amp;p=8&amp;form=C&amp;comp=cogn","","4144.99","4141.49","","","","","","","","3.5","","","","","","","","","",""
"1139","2025-07-02 11:06:37","2","de","282741709","2025-07-02 11:06:01","2025-07-02 11:06:37","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","80004","AbmulanzOnly CTQ","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80004&amp;p=8&amp;form=A","","","35.44","35.44","","","","","","","","","","","","","","","","","",""
"1140","2025-07-02 13:06:23","2","de","1887409947","2025-07-02 13:03:47","2025-07-02 13:06:23","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","80014","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=80014&amp;p=8&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=80014&amp;p=8","","","","","","155.49","30.28","","","","","","","","125.21","","","","","","","","","",""
"1142","2025-07-03 14:46:04","2","de","749186275","2025-07-03 14:44:13","2025-07-03 14:46:04","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62113","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62113&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62113&amp;p=6&amp;form=C&amp;comp=cogn","","112.15","106.56","","","","","","","","5.59","","","","","","","","","",""
"1143","2025-07-03 16:09:20","2","de","163512359","2025-07-03 16:07:21","2025-07-03 16:09:20","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62107","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62107&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62107&amp;p=6&amp;form=C&amp;comp=cogn","","119.68","111.1","","","","","","","","8.58","","","","","","","","","",""
"1144","2025-07-03 18:00:13","2","de","1093955926","2025-07-03 17:58:56","2025-07-03 18:00:13","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62017","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62017&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62017&amp;p=6&amp;form=C&amp;comp=cogn","","76.77","69.85","","","","","","","","6.92","","","","","","","","","",""
"1145","2025-07-04 10:51:54","2","de","1887521867","2025-07-04 09:40:37","2025-07-04 10:51:54","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","80012","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80012&amp;p=8&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=80012&amp;p=8&amp;form=C&amp;comp=cogn","","82.62","38.39","","","","","","","","44.23","","","","","","","","","",""
"1146","2025-07-04 09:59:29","2","de","1409595528","2025-07-04 09:58:52","2025-07-04 09:59:29","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70084","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70084&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70084&amp;p=7","","","","37.81","37.81","","","","","","","","","","","","","","","","","",""
"1147","2025-07-04 10:57:45","2","de","1903424451","2025-07-04 10:56:54","2025-07-04 10:57:45","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","80012","AbmulanzOnly CTQ","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80012&amp;p=8&amp;form=A","","","51.32","51.32","","","","","","","","","","","","","","","","","",""
"1148","2025-07-05 16:28:00","2","de","1742250120","2025-07-05 16:22:42","2025-07-05 16:28:00","","P7(Riesel & Lincoln)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=7","","","","","","136.1","136.1","","","","","","","","","","","","","","","","","",""
"1149","","","de","278864471","2025-07-05 17:00:15","2025-07-05 17:00:15","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1150","","","de","440432778","2025-07-07 10:39:21","2025-07-07 10:39:21","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1151","","","de","322576295","2025-07-07 10:39:23","2025-07-07 10:39:23","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1152","2025-07-07 12:58:09","2","de","888160403","2025-07-07 10:39:24","2025-07-07 12:58:09","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30070","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30070&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30070&amp;p=3","","","","","","8324.76","6186.12","","","","","","","","2138.64","","","","","","","","","",""
"1153","2025-07-07 14:16:16","2","de","1917134783","2025-07-07 14:13:40","2025-07-07 14:16:16","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62019","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62019&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62019&amp;p=6&amp;form=C&amp;comp=cogn","","155.66","142.92","","","","","","","","12.74","","","","","","","","","",""
"1154","2025-07-07 14:20:37","2","de","1574577078","2025-07-07 14:20:08","2025-07-07 14:20:37","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62019","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62019&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62019&amp;p=6&amp;form=C&amp;comp=cogn","","28.94","24.32","","","","","","","","4.62","","","","","","","","","",""
"1155","2025-07-07 14:29:15","2","de","2101703313","2025-07-07 14:27:53","2025-07-07 14:29:15","","P5(Haaker & Büchel)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","50018","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=50018&amp;p=5&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=50018&amp;p=5","","","","","","82.71","40.12","","","","","","","","42.59","","","","","","","","","",""
"1156","2025-07-07 15:00:15","2","de","306008550","2025-07-07 14:59:19","2025-07-07 15:00:15","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70088","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70088&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70088&amp;p=7","","","","56.33","56.33","","","","","","","","","","","","","","","","","",""
"1157","2025-07-07 15:03:50","2","de","1601291185","2025-07-07 15:02:00","2025-07-07 15:03:50","","P5(Haaker & Büchel)","Testing modeNo data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","99999","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=5&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=5","","","","","","110.26","106.59","","","","","","","","3.67","","","","","","","","","",""
"1158","","","de","914538040","2025-07-07 15:57:01","2025-07-07 15:57:01","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1159","2025-07-07 17:00:27","2","de","598616952","2025-07-07 15:59:12","2025-07-07 17:00:27","","P2(Donner & Lincoln)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","2044","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=2044&amp;p=2&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=2044&amp;p=2","","","","","","3674.33","103.76","","","","","","","","3570.57","","","","","","","","","",""
"1160","","","de","1548584186","2025-07-07 17:56:07","2025-07-07 17:56:07","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1161","2025-07-07 18:23:07","2","de","590508484","2025-07-07 18:22:13","2025-07-07 18:23:07","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70088","JugendlicheAdolescents","erledigt / done","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70088&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70088&amp;p=7","","","","53.6","16.15","","","","","","","","37.45","","","","","","","","","",""
"1162","","","de","1431884242","2025-07-09 08:51:54","2025-07-09 08:51:54","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1163","2025-07-09 09:15:42","2","de","408364495","2025-07-09 08:51:54","2025-07-09 09:15:42","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","80005","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=80005&amp;p=8&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=80005&amp;p=8","","","","","","1429.2","1371.29","","","","","","","","57.91","","","","","","","","","",""
"1164","","","de","679406023","2025-07-09 10:57:02","2025-07-09 10:57:02","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1165","","","de","300748538","2025-07-09 10:57:03","2025-07-09 10:57:03","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1166","2025-07-09 11:34:53","2","de","988696100","2025-07-09 10:57:05","2025-07-09 11:34:53","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30072","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30072&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30072&amp;p=3","","","","","","2267.99","2187.56","","","","","","","","80.43","","","","","","","","","",""
"1167","2025-07-09 12:56:27","2","de","942397681","2025-07-09 12:53:58","2025-07-09 12:56:27","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70085","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70085&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70085&amp;p=7","","","","69.38","69.38","","","","","","","","","","","","","","","","","",""
"1168","2025-07-09 12:58:14","2","de","1473514968","2025-07-09 12:56:48","2025-07-09 12:58:14","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30071","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30071&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30071&amp;p=3","","","","","","86.31","24.88","","","","","","","","61.43","","","","","","","","","",""
"1169","2025-07-09 15:02:23","2","de","1234621281","2025-07-09 15:01:35","2025-07-09 15:02:23","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70090","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70090&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70090&amp;p=7","","","","","","48.65","48.65","","","","","","","","","","","","","","","","","",""
"1170","2025-07-09 15:38:54","2","de","241697523","2025-07-09 15:34:46","2025-07-09 15:38:54","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70085","JugendlicheAdolescents","erledigt / done","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70085&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70085&amp;p=7","","","","248.4","165.04","","","","","","","","83.36","","","","","","","","","",""
"1171","2025-07-09 18:31:07","2","de","816680048","2025-07-09 18:12:59","2025-07-09 18:31:07","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70090","JugendlicheAdolescents","erledigt / done","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70090&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70090&amp;p=7","","","","1088.36","15.17","","","","","","","","1073.19","","","","","","","","","",""
"1172","2025-07-10 10:15:06","2","de","1358301254","2025-07-10 10:13:37","2025-07-10 10:15:06","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70089","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70089&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70089&amp;p=7","","","","89.24","89.24","","","","","","","","","","","","","","","","","",""
"1173","","","de","917528605","2025-07-10 15:33:53","2025-07-10 15:33:53","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1174","","","de","932895167","2025-07-10 15:36:22","2025-07-10 15:36:22","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1175","2025-07-10 16:16:58","2","de","788725654","2025-07-10 16:15:46","2025-07-10 16:16:58","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62027","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62027&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62027&amp;p=6&amp;form=C&amp;comp=cogn","","72.29","63.81","","","","","","","","8.48","","","","","","","","","",""
"1176","2025-07-11 13:24:08","2","de","591213141","2025-07-11 12:16:58","2025-07-11 13:24:08","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","80015","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80015&amp;p=8&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=80015&amp;p=8&amp;form=C&amp;comp=cogn","","4029.3","4007.26","","","","","","","","22.04","","","","","","","","","",""
"1177","2025-07-11 13:29:36","2","de","363253240","2025-07-11 13:28:57","2025-07-11 13:29:36","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","80015","AbmulanzOnly CTQ","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80015&amp;p=8&amp;form=A","","","39.35","39.35","","","","","","","","","","","","","","","","","",""
"1178","2025-07-11 14:18:51","2","de","1419870513","2025-07-11 13:45:18","2025-07-11 14:18:51","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70062","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70062&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70062&amp;p=7","","","","40.17","40.17","","","","","","","","","","","","","","","","","",""
"1179","2025-07-11 14:51:18","2","de","1426926817","2025-07-11 14:49:01","2025-07-11 14:51:18","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62102","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62102&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62102&amp;p=6&amp;form=C&amp;comp=cogn","","102.54","93.76","","","","","","","","8.78","","","","","","","","","",""
"1180","2025-07-11 17:37:15","2","de","701190478","2025-07-11 17:36:54","2025-07-11 17:37:15","","P5(Haaker & Büchel)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","50204","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=50204&amp;p=5&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=50204&amp;p=5","","","","","","21.65","21.65","","","","","","","","","","","","","","","","","",""
"1181","2025-07-12 11:19:15","2","de","479522329","2025-07-12 11:16:49","2025-07-12 11:19:15","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62004","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62004&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62004&amp;p=6&amp;form=C&amp;comp=cogn","","147.14","134.26","","","","","","","","12.88","","","","","","","","","",""
